Location,Household Type,TimeFrame,DataFormat,Data
Murray Hill/Stuyvesant,Families,2006,Dollars,177326.0719
Murray Hill/Stuyvesant,All Households,2006,Dollars,118820.4411
Murray Hill/Stuyvesant,Families without Children,2005,Dollars,195041.8222
Murray Hill/Stuyvesant,Families,2005,Dollars,194127.9459
Murray Hill/Stuyvesant,Families with Children,2005,Dollars,191615.8166
Murray Hill/Stuyvesant,All Households,2005,Dollars,118368.2854
Upper West Side,All Households,2005,Dollars,115581.3061
Upper West Side,Families with Children,2005,Dollars,274850.0235
Upper West Side,Families,2005,Dollars,215107.2482
Upper West Side,Families without Children,2005,Dollars,183495.3727
Upper West Side,All Households,2006,Dollars,120037.5976
Upper West Side,Families,2006,Dollars,223159.5001
Upper West Side,Families with Children,2006,Dollars,264887.1772
Upper West Side,Families without Children,2006,Dollars,166176.9706
Upper West Side,All Households,2007,Dollars,111811.6292
Upper West Side,Families with Children,2007,Dollars,248192.2181
Upper West Side,Families,2007,Dollars,206625.2735
Upper West Side,Families without Children,2007,Dollars,170677.9551
Upper West Side,All Households,2008,Dollars,127698.3095
Upper West Side,Families,2008,Dollars,197186.9378
Upper West Side,Families with Children,2008,Dollars,235608.2532
Upper West Side,Families without Children,2008,Dollars,161029.3461
Upper West Side,All Households,2009,Dollars,130542.4643
Upper West Side,Families,2009,Dollars,223275.9227
Upper West Side,Families with Children,2009,Dollars,248565.8561
Upper West Side,Families without Children,2009,Dollars,198583.3699
Upper West Side,All Households,2010,Dollars,109221.645
Upper West Side,Families,2010,Dollars,171325.5959
Upper West Side,Families with Children,2010,Dollars,212700.7224
Upper West Side,All Households,2011,Dollars,108747.2226
Upper West Side,Families without Children,2010,Dollars,141775.4014
Upper West Side,Families,2011,Dollars,166828.3401
Upper West Side,Families with Children,2011,Dollars,213725.5798
Upper West Side,Families without Children,2011,Dollars,140100.5478
Upper West Side,All Households,2012,Dollars,106254.7582
Upper West Side,Families,2012,Dollars,175447.9937
Upper West Side,Families without Children,2012,Dollars,153333.2839
Upper West Side,Families with Children,2012,Dollars,204989.8206
Upper West Side,All Households,2013,Dollars,112983.128
Upper West Side,Families,2013,Dollars,206164.3618
Upper West Side,Families with Children,2013,Dollars,217251.7837
Upper West Side,Families without Children,2013,Dollars,188857.1944
Upper West Side,All Households,2014,Dollars,119267.6665
Upper West Side,Families with Children,2014,Dollars,278137.7111
Upper West Side,Families,2014,Dollars,193549.2239
Upper West Side,Families without Children,2014,Dollars,156632.5333
Upper West Side,All Households,2015,Dollars,113349.054
Upper West Side,Families,2015,Dollars,178543.3545
Upper West Side,Families with Children,2015,Dollars,241959.547
Upper West Side,Families without Children,2015,Dollars,153913.4741
Upper West Side,Families,2016,Dollars,205256.3841
Upper West Side,All Households,2016,Dollars,123496.1168
Upper West Side,Families with Children,2016,Dollars,257509.4369
Upper West Side,Families without Children,2016,Dollars,172857.9376
Upper West Side,Families,2017,Dollars,200845.6454
Upper West Side,All Households,2017,Dollars,134867.3763
Upper West Side,All Households,2018,Dollars,130130.1196
Upper West Side,Families without Children,2017,Dollars,181027.1276
Upper West Side,Families with Children,2017,Dollars,267363.8456
Upper West Side,Families without Children,2019,Dollars,248138.7283
Upper West Side,Families with Children,2019,Dollars,262708.4824
Upper West Side,Families,2019,Dollars,254769.4638
Upper West Side,All Households,2019,Dollars,143685.2026
Upper West Side,Families without Children,2018,Dollars,225288.4773
Upper West Side,Families with Children,2018,Dollars,267050.7793
Upper West Side,Families,2018,Dollars,242258.9523
Upper West Side,All Households,2021,Dollars,113828
Upper West Side,Families with Children,2021,Dollars,250001
Upper West Side,Families,2021,Dollars,224115
Upper West Side,Families without Children,2021,Dollars,188806
Upper East Side,Families without Children,2021,Dollars,164161
Upper East Side,Families,2021,Dollars,194738
Upper East Side,Families with Children,2021,Dollars,250001
Upper East Side,All Households,2021,Dollars,130527
Upper East Side,Families,2018,Dollars,227964.3154
Upper East Side,Families with Children,2018,Dollars,267050.7793
Upper East Side,Families without Children,2018,Dollars,185651.891
Upper East Side,All Households,2019,Dollars,141088.6024
Upper East Side,Families,2019,Dollars,237402.401
Upper East Side,Families with Children,2019,Dollars,262708.4824
Upper East Side,Families without Children,2019,Dollars,189011.6921
Upper East Side,Families with Children,2017,Dollars,220978.7602
Upper East Side,Families without Children,2017,Dollars,244101.0901
Upper East Side,All Households,2018,Dollars,129997.663
Upper East Side,All Households,2017,Dollars,142981.5822
Upper East Side,Families,2017,Dollars,227539.5757
Upper East Side,Families without Children,2016,Dollars,219991.1235
Upper East Side,Families with Children,2016,Dollars,251188.6821
Upper East Side,All Households,2016,Dollars,129823.5309
Upper East Side,Families,2016,Dollars,224395.1191
Upper East Side,Families without Children,2015,Dollars,215655.8893
Upper East Side,Families with Children,2015,Dollars,258642.3505
Upper East Side,Families,2015,Dollars,226151.7746
Upper East Side,All Households,2015,Dollars,114935.3283
Upper East Side,Families without Children,2014,Dollars,182662.6978
Upper East Side,Families,2014,Dollars,211238.1439
Upper East Side,Families with Children,2014,Dollars,248616.4897
Upper East Side,All Households,2014,Dollars,129440.9296
Upper East Side,Families without Children,2013,Dollars,194275.7138
Upper East Side,Families with Children,2013,Dollars,260962.9942
Upper East Side,Families,2013,Dollars,215840.5331
Upper East Side,All Households,2013,Dollars,122562.5604
Upper East Side,Families with Children,2012,Dollars,241591.922
Upper East Side,Families without Children,2012,Dollars,183371.5635
Upper East Side,Families,2012,Dollars,197148.4144
Upper East Side,All Households,2012,Dollars,114942.1013
Upper East Side,Families without Children,2011,Dollars,194590.9774
Upper East Side,Families with Children,2011,Dollars,#VALUE!
Upper East Side,Families,2011,Dollars,228740.862
Upper East Side,All Households,2011,Dollars,124154.2591
Upper East Side,Families with Children,2010,Dollars,278229.3406
Upper East Side,Families without Children,2010,Dollars,176900.6921
Upper East Side,Families,2010,Dollars,208268.8
Upper East Side,All Households,2010,Dollars,115867.1015
Upper East Side,Families without Children,2009,Dollars,206709.7204
Upper East Side,Families with Children,2009,Dollars,235443.2318
Upper East Side,Families,2009,Dollars,219708.9189
Upper East Side,All Households,2009,Dollars,121965.6098
Upper East Side,Families without Children,2008,Dollars,204233.4904
Upper East Side,Families with Children,2008,Dollars,247943.4393
Upper East Side,Families,2008,Dollars,225623.5709
Upper East Side,All Households,2008,Dollars,136596.9996
Upper East Side,Families without Children,2007,Dollars,211460.4963
Upper East Side,Families with Children,2007,Dollars,253024.8649
Upper East Side,All Households,2007,Dollars,132474.0277
Upper East Side,Families,2007,Dollars,229308.5736
Upper East Side,Families without Children,2006,Dollars,212929.5574
Upper East Side,Families with Children,2006,Dollars,264887.1772
Upper East Side,Families,2006,Dollars,235838.3249
Upper East Side,All Households,2006,Dollars,127466.3585
Upper East Side,Families without Children,2005,Dollars,189055.5887
Upper East Side,Families,2005,Dollars,215878.2025
Upper East Side,Families with Children,2005,Dollars,272761.1633
Upper East Side,All Households,2005,Dollars,113805.775
Manhattanville,All Households,2005,Dollars,38429.53029
Manhattanville,Families with Children,2005,Dollars,24942.63963
Manhattanville,Families,2005,Dollars,44041.96777
Manhattanville,Families without Children,2005,Dollars,55460.61199
Manhattanville,All Households,2006,Dollars,38093.42495
Manhattanville,Families,2006,Dollars,58091.08239
Manhattanville,Families with Children,2006,Dollars,60683.00342
Manhattanville,Families without Children,2006,Dollars,56688.50478
Manhattanville,Families,2007,Dollars,60131.16046
Manhattanville,All Households,2007,Dollars,53921.62154
Manhattanville,Families with Children,2007,Dollars,60135.02452
Manhattanville,Families without Children,2007,Dollars,60122.14433
Manhattanville,All Households,2008,Dollars,46579.89422
Manhattanville,Families,2008,Dollars,52342.09975
Manhattanville,Families with Children,2008,Dollars,38158.4953
Manhattanville,Families without Children,2008,Dollars,64466.53393
Manhattanville,All Households,2009,Dollars,47659.61382
Manhattanville,Families,2009,Dollars,56214.2516
Manhattanville,Families with Children,2009,Dollars,59712.13697
Manhattanville,Families without Children,2009,Dollars,55371.25382
Manhattanville,All Households,2010,Dollars,45226.9671
Manhattanville,Families,2010,Dollars,49402.82826
Manhattanville,Families without Children,2010,Dollars,51970.72196
Manhattanville,Families with Children,2010,Dollars,43068.04324
Manhattanville,All Households,2011,Dollars,46592.80415
Manhattanville,Families,2011,Dollars,50572.88642
Manhattanville,Families with Children,2011,Dollars,48199.94084
Manhattanville,Families without Children,2011,Dollars,51892.10728
Manhattanville,All Households,2012,Dollars,46764.91572
Manhattanville,Families,2012,Dollars,61060.20671
Manhattanville,Families with Children,2012,Dollars,52835.75653
Manhattanville,Families without Children,2012,Dollars,67867.04728
Manhattanville,All Households,2013,Dollars,51897.60194
Manhattanville,Families,2013,Dollars,55357.44207
Manhattanville,Families with Children,2013,Dollars,52330.08196
Manhattanville,Families without Children,2013,Dollars,60568.82627
Manhattanville,All Households,2014,Dollars,47440.40735
Manhattanville,Families,2014,Dollars,54643.80104
Manhattanville,Families with Children,2014,Dollars,72245.10761
Manhattanville,Families without Children,2014,Dollars,50451.83702
Manhattanville,All Households,2015,Dollars,54614.27762
Manhattanville,Families,2015,Dollars,58570.98853
Manhattanville,Families with Children,2015,Dollars,67807.05344
Manhattanville,Families without Children,2015,Dollars,58114.40182
Manhattanville,Families,2016,Dollars,58229.74539
Manhattanville,All Households,2016,Dollars,54421.75423
Manhattanville,Families with Children,2016,Dollars,70720.31157
Manhattanville,Families without Children,2016,Dollars,56597.11496
Manhattanville,Families,2017,Dollars,56820.12398
Manhattanville,All Households,2017,Dollars,54480.78558
Manhattanville,All Households,2018,Dollars,64114.36284
Manhattanville,Families without Children,2017,Dollars,66633.58869
Manhattanville,Families with Children,2017,Dollars,35742.12983
Manhattanville,Families without Children,2019,Dollars,89174.46141
Manhattanville,Families with Children,2019,Dollars,118026.0424
Manhattanville,Families,2019,Dollars,93433.47429
Manhattanville,All Households,2019,Dollars,71845.22839
Manhattanville,Families without Children,2018,Dollars,71934.64658
Manhattanville,Families with Children,2018,Dollars,69455.35707
Manhattanville,Families,2018,Dollars,70086.66258
Manhattanville,All Households,2021,Dollars,53592
Manhattanville,Families with Children,2021,Dollars,84015
Manhattanville,Families,2021,Dollars,69069
Manhattanville,Families without Children,2021,Dollars,60972
Central Harlem,Families without Children,2021,Dollars,65862
Central Harlem,Families,2021,Dollars,57542
Central Harlem,Families with Children,2021,Dollars,46868
Central Harlem,All Households,2021,Dollars,45230
Central Harlem,Families,2018,Dollars,59242.30791
Central Harlem,Families with Children,2018,Dollars,63078.20996
Central Harlem,Families without Children,2018,Dollars,50127.36717
Central Harlem,All Households,2019,Dollars,57724.17853
Central Harlem,Families,2019,Dollars,64737.41612
Central Harlem,Families with Children,2019,Dollars,54221.76305
Central Harlem,Families without Children,2019,Dollars,72533.52186
Central Harlem,Families with Children,2017,Dollars,42936.49348
Central Harlem,Families without Children,2017,Dollars,68474.36172
Central Harlem,All Households,2018,Dollars,50961.63047
Central Harlem,All Households,2017,Dollars,53404.18917
Central Harlem,Families,2017,Dollars,56163.71586
Central Harlem,Families without Children,2016,Dollars,62791.34367
Central Harlem,Families with Children,2016,Dollars,49782.4645
Central Harlem,All Households,2016,Dollars,50659.26806
Central Harlem,Families,2016,Dollars,57553.82973
Central Harlem,Families without Children,2015,Dollars,63715.72237
Central Harlem,Families with Children,2015,Dollars,51207.26571
Central Harlem,Families,2015,Dollars,56875.89633
Central Harlem,All Households,2015,Dollars,51652.63407
Central Harlem,Families without Children,2014,Dollars,62923.26694
Central Harlem,Families with Children,2014,Dollars,45950.97962
Central Harlem,Families,2014,Dollars,53736.21612
Central Harlem,All Households,2014,Dollars,45563.45883
Central Harlem,Families without Children,2013,Dollars,54856.67574
Central Harlem,Families with Children,2013,Dollars,35249.39753
Central Harlem,Families,2013,Dollars,46927.49607
